file	line	vis	inline	name
src/core/tests.zig	6975	pub		visitValue
src/core/tests.zig	6979	pub		visitObject
src/core/tests.zig	6986	pub		visitShape
src/core/tests.zig	6990	pub		visitRealm
src/core/tests.zig	6994	pub		visitModule
src/core/tests.zig	6998	pub		storageCell
src/core/tests.zig	7002	pub		visitWeakCollectionEntry
src/core/tests.zig	7004	pub		visitFinalizationCell
src/core/tests.zig	7009	priv		collect
src/core/tests.zig	7060	priv		expectContains
src/core/tests.zig	7667	priv		shade
src/core/tests.zig	7697	priv		visit
src/core/tests.zig	8628	priv		weakPersistentCounterCallback
src/core/tests.zig	9651	priv		trigger
src/core/tests.zig	11738	priv		interruptOnce
src/core/tests.zig	11986	priv		exoticGet
src/core/tests.zig	11990	priv		exoticDefine
src/core/tests.zig	11995	priv		exoticDelete
src/core/tests.zig	12000	priv		exoticOwnKeys
src/core/tests.zig	13107	priv		countExtentStringHeaders
src/core/tests.zig	13157	priv		visit
src/core/tests.zig	13208	priv		visit
src/core/tests.zig	13369	priv		atomMarkEpochForTest
src/core/tests.zig	14628	priv		driveOneIncrementalMajorForCensusTest
src/core/tests.zig	15131	priv		s3AtomEntry
src/core/tests.zig	15135	priv		s3MarkEpoch
src/core/tests.zig	15139	priv		s3RunMajor
src/core/tests.zig	15300	priv		s3OccupiedEntryCount
src/core/tests.zig	15623	priv		defineS4bNamedProperties
src/core/tests.zig	15633	priv		expectS4bNamedProperties
src/core/tests.zig	15645	priv		fillS4bDenseArray
src/core/tests.zig	15692	priv		installMintedStringBufferBody
src/core/tests.zig	15935	priv		registerS4cPayloadClass
src/core/tests.zig	16270	priv		bindObjectRoots
src/core/tests.zig	16600	priv		expectStringValue
src/core/tests.zig	16674	priv		allocator
src/core/tests.zig	16681	priv		alloc
src/core/tests.zig	16689	priv		resize
src/core/tests.zig	16694	priv		remap
src/core/tests.zig	16699	priv		free
src/core/tests.zig	16711	priv		exhaust
src/core/tests.zig	16719	priv		report
src/core/tests.zig	16771	priv		stop
src/core/tests.zig	16781	priv		call
src/core/tests.zig	16789	priv		call
src/core/tests.zig	16794	priv		finalize
src/core/tests.zig	16804	priv		deinit
src/core/tests.zig	17769	priv		trigger
src/core/typed_array.zig	60	pub		arrayBufferConstruct
src/core/typed_array.zig	65	pub		arrayBufferConstructLength
src/core/typed_array.zig	69	pub		sharedArrayBufferConstructLength
src/core/typed_array.zig	85	pub		sharedArrayBufferFromStore
src/core/typed_array.zig	103	pub		createArrayBufferWithPrototype
src/core/typed_array.zig	118	pub		validateArrayBufferLength
src/core/typed_array.zig	122	pub		arrayBufferByteLength
src/core/typed_array.zig	129	pub		arrayBufferSlice
src/core/typed_array.zig	139	pub		arrayBufferSliceRange
src/core/typed_array.zig	150	pub		arrayBufferSliceToImmutable
src/core/typed_array.zig	160	pub		arrayBufferSliceToImmutableRange
src/core/typed_array.zig	173	pub		arrayBufferTransfer
src/core/typed_array.zig	179	pub		arrayBufferTransferLength
src/core/typed_array.zig	201	pub		arrayBufferTransferToImmutable
src/core/typed_array.zig	207	pub		arrayBufferTransferToImmutableLength
src/core/typed_array.zig	220	pub		sharedArrayBufferSlice
src/core/typed_array.zig	228	pub		sharedArrayBufferSliceRange
src/core/typed_array.zig	237	pub		sharedArrayBufferGrow
src/core/typed_array.zig	248	pub		sharedArrayBufferGrowLength
src/core/typed_array.zig	275	pub		arrayBufferResize
src/core/typed_array.zig	289	pub		arrayBufferResizeLength
src/core/typed_array.zig	305	pub		detachArrayBuffer
src/core/typed_array.zig	323	pub		typedArrayClassIdForKind
src/core/typed_array.zig	341	priv		createTypedArrayInstance
src/core/typed_array.zig	352	pub		typedArrayConstruct
src/core/typed_array.zig	356	pub		typedArrayConstructWithOptions
src/core/typed_array.zig	387	pub		typedArrayConstructFullBufferOwned
src/core/typed_array.zig	404	pub		dataViewConstruct
src/core/typed_array.zig	434	pub		typedArrayGetIndex
src/core/typed_array.zig	444	pub		typedArrayCoerceElementValue
src/core/typed_array.zig	449	pub		typedArraySetElement
src/core/typed_array.zig	464	pub		typedArraySetIndex
src/core/typed_array.zig	483	pub		typedArrayFillRange
src/core/typed_array.zig	506	pub		typedArraySetInt32IndexFast
src/core/typed_array.zig	519	pub		typedArrayDefineOwnProperty
src/core/typed_array.zig	543	pub		typedArrayBufferObject
src/core/typed_array.zig	551	pub		dataViewGet
src/core/typed_array.zig	583	pub		dataViewSet
src/core/typed_array.zig	615	pub		dataViewRejectImmutable
src/core/typed_array.zig	621	pub		dataViewRequire
src/core/typed_array.zig	625	pub		dataViewByteLength
src/core/typed_array.zig	629	pub		dataViewByteOffset
src/core/typed_array.zig	634	pub		dataViewValidateConstructorRange
src/core/typed_array.zig	645	pub		dataViewRequireArrayBuffer
src/core/typed_array.zig	649	priv		checkDataViewBounds
src/core/typed_array.zig	672	priv		checkDataViewAttached
src/core/typed_array.zig	678	priv		dataViewEffectiveByteLength
src/core/typed_array.zig	694	priv		dataViewBuffer
src/core/typed_array.zig	698	priv		dataViewKindWidth
src/core/typed_array.zig	712	pub		expectArrayBufferObject
src/core/typed_array.zig	718	pub		expectArrayBufferOnlyObject
src/core/typed_array.zig	724	pub		expectSharedArrayBufferObject
src/core/typed_array.zig	730	pub		expectDataViewObject
src/core/typed_array.zig	738	priv		relativeSliceIndex
src/core/typed_array.zig	762	priv	inline	decodeUint32
src/core/typed_array.zig	771	pub	inline	decodeNumericElement
src/core/typed_array.zig	789	pub	inline	decodeNumericElementByClass
src/core/typed_array.zig	809	pub	inline	writeInt32NumericElementByClass
src/core/typed_array.zig	834	priv		bigIntResult
src/core/typed_array.zig	839	priv		numberValue
src/core/typed_array.zig	845	priv		numberToUint32
src/core/typed_array.zig	854	priv		numberToUint8Clamp
src/core/typed_array.zig	868	priv		coerceNumber
src/core/typed_array.zig	882	priv		float16ToF64
src/core/typed_array.zig	886	priv		f64ToFloat16
src/core/typed_array.zig	902	pub	noinline	readNumericElement
src/core/typed_array.zig	906	pub		readElement
src/core/typed_array.zig	924	pub	inline	writeNumericElement
src/core/typed_array.zig	937	pub	inline	isIntegerNumericKind
src/core/typed_array.zig	948	pub	inline	writeInt32NumericElement
src/core/typed_array.zig	965	priv	noinline	writeTruncatingIntegerElement
src/core/typed_array.zig	978	priv	noinline	writeClampedElement
src/core/typed_array.zig	990	priv	noinline	writeFloatingElement
src/core/typed_array.zig	1000	pub		writeElement
src/core/typed_array.zig	1008	priv		valueToBigInt64Bits
src/core/typed_array.zig	1015	priv		toBigIntValue
src/core/typed_array.zig	1037	priv		toIntegerOrInfinity
src/core/typed_array.zig	1049	pub		toIndexUsize
src/core/typed_array.zig	1059	priv		parseJsNumber
src/core/typed_array.zig	1064	priv		appendValueString
src/core/typed_array_names.zig	34	pub		isElement
src/core/typed_array_names.zig	42	pub		isNumeric
src/core/typed_array_names.zig	49	pub		isInteger
src/core/typed_array_names.zig	56	pub		isBigInt
src/core/typed_array_names.zig	86	pub		element
src/core/typed_array_names.zig	93	pub		nameFromKind
src/core/typed_array_names.zig	100	pub		isConcrete
src/core/uri.zig	33	pub		decodeSingleFourByteEscapeUnits
src/core/uri.zig	47	pub		decodeSingleFourByteEscapeUnitsFromAscii
src/core/uri.zig	77	pub		fastHexPair
src/core/uri.zig	83	priv		initFastHexTable
src/core/uri.zig	99	pub		fastHexValue
src/core/value.zig	100	priv		boxedIndex
src/core/value.zig	110	priv		boxedPrefix
src/core/value.zig	114	priv		box
src/core/value.zig	119	priv		Payload
src/core/value.zig	130	priv		encode
src/core/value.zig	144	priv		decode
src/core/value.zig	155	priv		payloadFromI32
src/core/value.zig	160	priv		payloadAsI32
src/core/value.zig	165	priv		ptrFromPayload
src/core/value.zig	170	pub	inline	shortBigIntFits
src/core/value.zig	174	pub	inline	is
src/core/value.zig	179	pub		as
src/core/value.zig	185	pub		from
src/core/value.zig	194	priv	inline	payloadBits
src/core/value.zig	198	pub		int32
src/core/value.zig	202	pub		float64
src/core/value.zig	206	pub		number
src/core/value.zig	216	pub		boolean
src/core/value.zig	220	pub		shortBigInt
src/core/value.zig	224	pub		bigInt
src/core/value.zig	228	pub		string
src/core/value.zig	232	pub		stringRope
src/core/value.zig	236	pub		symbol
src/core/value.zig	240	pub		object
src/core/value.zig	244	pub		module
src/core/value.zig	248	pub		functionBytecode
src/core/value.zig	252	pub		nullValue
src/core/value.zig	256	pub		undefinedValue
src/core/value.zig	260	pub		uninitialized
src/core/value.zig	264	pub		catchOffset
src/core/value.zig	268	pub		exception
src/core/value.zig	272	pub	inline	tagOf
src/core/value.zig	279	pub		isNumber
src/core/value.zig	283	pub		isBigInt
src/core/value.zig	287	pub		isString
src/core/value.zig	292	pub	inline	setInt32AssumeInt
src/core/value.zig	300	pub	inline	trySetInt32FromSlot
src/core/value.zig	306	pub	inline	asInt32Pair
src/core/value.zig	314	pub		asNumber
src/core/value.zig	324	pub	inline	asBranchImmediateBool
src/core/value.zig	330	pub		asSymbolAtom
src/core/value.zig	336	pub		asSymbolBody
src/core/value.zig	347	pub		asInt64
src/core/value.zig	369	pub		asUint64
src/core/value.zig	384	pub		catchTarget
src/core/value.zig	390	pub		asString
src/core/value.zig	398	pub		asStringBody
src/core/value.zig	412	pub		asStringBodyRaw
src/core/value.zig	420	pub		ropeBody
src/core/value.zig	425	pub		asBytes
src/core/value.zig	429	pub		refHeader
src/core/value.zig	438	pub	inline	refHeaderAssumeObject
src/core/value.zig	445	pub		stringHeader
src/core/value.zig	456	pub	inline	stringHeaderAssumeStringLike
src/core/value.zig	463	pub		functionBytecodeHeader
src/core/value.zig	473	pub	inline	cycleMarkHeader
src/core/value.zig	481	pub	inline	isTracerOwned
src/core/value.zig	485	pub		same
src/core/value.zig	497	pub		sameValue
src/core/value.zig	523	pub		sameValueZero
src/core/value.zig	563	pub		isZeroBigInt
src/core/value.zig	569	priv		isNegativeZero
src/core/value.zig	573	priv		compareStringValues
src/core/value.zig	577	priv		compareBigIntValues
src/core/value.zig	590	priv		bigIntParts
src/core/value.zig	723	priv		get
src/core/value_format.zig	16	pub		formatFiniteNumber
src/core/value_format.zig	24	pub		formatFiniteNumberAssumeCapacity
src/core/value_format.zig	32	pub		cloneBigIntValue
src/core/value_format.zig	43	pub		appendBigIntBase10
src/core/value_format.zig	57	pub		parseJsNumber
src/core/value_format.zig	64	pub		parseAsciiInt
src/core/value_format.zig	70	priv	noinline	parseAsciiIntI128
src/core/value_format.zig	78	pub		parseJsNumberLatin1
src/core/value_format.zig	85	priv		parseJsNumberTrimmed
src/core/value_format.zig	90	priv		formatSimpleFiniteDecimal
src/core/value_format.zig	144	pub		trimJsWhitespace
src/core/value_format.zig	162	pub		trimJsWhitespaceLatin1
src/core/value_format.zig	176	priv	inline	isJsWhitespaceLatin1Byte
src/core/value_format.zig	183	priv		jsWhitespacePrefixLen
src/core/value_format.zig	201	priv		jsWhitespaceSuffixLen
src/core/value_format.zig	218	priv		startsWith
src/core/value_format.zig	222	priv		endsWith
src/core/value_semantics.zig	26	pub		objectFromValue
src/core/value_semantics.zig	43	pub	inline	objectFromValueTrustedExpression
src/core/value_semantics.zig	53	pub		expectObject
src/core/value_semantics.zig	57	pub		toBoolean
src/core/value_semantics.zig	78	pub		isHTMLDDA
src/core/value_string.zig	59	pub	noinline	appendValueString
src/core/value_string.zig	91	priv		appendFloat
src/core/value_string.zig	102	priv		appendObjectString
src/core/value_string.zig	132	priv		unsupportedValue
src/core/value_string.zig	143	priv		appendArrayString
src/core/var_ref.zig	47	pub		createClosed
src/core/var_ref.zig	60	pub		createOpen
src/core/var_ref.zig	78	pub		destroyFromHeader
src/core/var_ref.zig	83	pub		freeStruct
src/core/var_ref.zig	91	pub		prepareForRuntimeDeinit
src/core/var_ref.zig	98	pub		valueRef
src/core/var_ref.zig	102	pub		fromValue
src/core/var_ref.zig	115	pub		attachOpenOwner
src/core/var_ref.zig	128	pub		close
src/core/var_ref.zig	141	pub		setVarRefValue
src/core/var_ref.zig	162	pub		varRefValueSlot
src/core/var_ref.zig	166	pub		varRefValue
src/core/var_ref.zig	170	pub		varRefIsConstSlot
src/core/var_ref.zig	174	pub		varRefIsFunctionNameSlot
src/core/var_ref.zig	178	pub		varRefIsDeletableSlot
src/event_loop.zig	53	pub		hasPendingError
src/event_loop.zig	60	priv		HostList
src/event_loop.zig	65	priv		deinit
src/event_loop.zig	73	priv		ensureCapacity
src/event_loop.zig	90	priv		append
src/event_loop.zig	97	priv		removeAt
src/event_loop.zig	125	pub	inline	init
src/event_loop.zig	129	pub	inline	initCore
src/event_loop.zig	137	pub		install
src/event_loop.zig	145	pub		deinit
src/event_loop.zig	157	pub		runUntilIdle
src/event_loop.zig	165	pub		result
src/event_loop.zig	172	pub		setExitCode
src/event_loop.zig	176	pub		exitCode
src/event_loop.zig	180	priv		traceRoots
src/event_loop.zig	192	priv		takeNextTimerId
src/event_loop.zig	199	pub		enqueueTimer
src/event_loop.zig	203	priv		clearTimer
src/event_loop.zig	212	priv		runNextTimer
src/event_loop.zig	267	priv		timerExists
src/event_loop.zig	274	priv		setRwHandler
src/event_loop.zig	285	priv		clearRwHandler
src/event_loop.zig	296	priv		runNextRwHandler
src/event_loop.zig	306	priv		runNextRwHandlerWindows
src/event_loop.zig	341	priv		runNextRwHandlerPosix
src/event_loop.zig	400	priv		setSignalHandler
src/event_loop.zig	411	priv		clearSignalHandler
src/event_loop.zig	423	priv		runNextSignalHandler
src/event_loop.zig	439	pub		runUntilIdle
src/event_loop.zig	453	priv		init
src/event_loop.zig	463	priv		traceRoots
src/event_loop.zig	473	priv		setCallback
src/event_loop.zig	478	priv		clearCallback
src/event_loop.zig	483	priv		traceRoots
src/event_loop.zig	493	priv		init
src/event_loop.zig	500	priv		setCallback
src/event_loop.zig	504	priv		traceRoots
src/event_loop.zig	525	priv		fromOpaque
src/event_loop.zig	529	priv		installedLoop
src/event_loop.zig	535	priv		traceRoots
src/event_loop.zig	539	priv		setExitCode
src/event_loop.zig	543	priv		exitCode
src/event_loop.zig	547	priv		nextTimerId
src/event_loop.zig	551	priv		enqueueTimer
src/event_loop.zig	555	priv		clearTimer
src/event_loop.zig	559	priv		runNextTimer
src/event_loop.zig	563	priv		setRwHandler
src/event_loop.zig	567	priv		clearRwHandler
src/event_loop.zig	571	priv		runNextRwHandler
src/event_loop.zig	575	priv		setSignalHandler
src/event_loop.zig	579	priv		clearSignalHandler
src/event_loop.zig	583	priv		runNextSignalHandler
src/event_loop.zig	592	priv		osSignalHandler
src/event_loop.zig	597	priv		nowMs
src/event_loop.zig	601	priv		hostTimerIo
src/event_loop.zig	812	priv		visitValue
src/event_loop.zig	819	priv		visitObject
src/exec/active_invocation_trace.zig	26	pub		traceRoots
src/exec/active_invocation_trace.zig	34	priv		traceMachine
src/exec/active_invocation_trace.zig	64	priv		traceFrame
src/exec/active_invocation_trace.zig	98	priv		traceStack
src/exec/active_invocation_trace.zig	114	priv		traceEntryExtras
src/exec/array_builtin_ops.zig	29	priv		init
src/exec/array_builtin_ops.zig	43	priv		deinit
src/exec/array_builtin_ops.zig	53	pub		staticMethodId
src/exec/array_builtin_ops.zig	61	pub		prototypeMethodId
src/exec/array_builtin_ops.zig	192	priv		arrayEntry
src/exec/array_builtin_ops.zig	196	priv		arrayPushEntry
src/exec/array_builtin_ops.zig	205	priv		arrayPopEntry
src/exec/array_builtin_ops.zig	209	priv		arraySpliceEntry
src/exec/array_builtin_ops.zig	215	priv		arrayEntryWithHandler
src/exec/array_builtin_ops.zig	269	priv		arrayConstructorEntry
src/exec/array_builtin_ops.zig	284	priv		arrayPrototypeFromGlobal
src/exec/array_builtin_ops.zig	302	priv		arrayCall
src/exec/array_builtin_ops.zig	363	priv		arrayPushCall
src/exec/array_builtin_ops.zig	383	priv		arrayPushDirect
src/exec/array_builtin_ops.zig	415	priv		arrayPushDirectHost
src/exec/array_builtin_ops.zig	435	priv		arraySpliceCall
src/exec/array_builtin_ops.zig	453	priv		arraySpliceDirect
src/exec/array_builtin_ops.zig	478	priv		arraySpliceDirectHost
src/exec/array_builtin_ops.zig	498	priv		arrayPopCall
src/exec/array_builtin_ops.zig	525	pub		construct
src/exec/array_builtin_ops.zig	529	pub		constructConstructorWithPrototype
src/exec/array_builtin_ops.zig	546	pub		constructWithPrototype
src/exec/array_builtin_ops.zig	574	priv		arrayLengthFromNumber
src/exec/array_builtin_ops.zig	591	pub		methodCall
src/exec/array_builtin_ops.zig	599	pub		methodCallInRealm
src/exec/array_builtin_ops.zig	603	priv		methodCallWithRealm
src/exec/array_builtin_ops.zig	678	priv		arrayIterator
src/exec/array_builtin_ops.zig	713	priv		arrayIteratorNext
src/exec/array_builtin_ops.zig	731	priv		arrayIteratorValue
src/exec/array_builtin_ops.zig	749	priv		iteratorResult
src/exec/array_builtin_ops.zig	880	priv		filterEven
src/exec/array_builtin_ops.zig	898	priv		reduceSum
src/exec/array_builtin_ops.zig	909	priv		someEven
src/exec/array_builtin_ops.zig	920	priv		everyPositive
src/exec/array_builtin_ops.zig	937	priv		indexSearch
src/exec/array_builtin_ops.zig	979	priv		stringSearchValue
src/exec/array_builtin_ops.zig	993	priv		at
src/exec/array_builtin_ops.zig	1001	priv		slice
src/exec/array_builtin_ops.zig	1018	priv		splice
src/exec/array_builtin_ops.zig	1042	priv		push
src/exec/array_builtin_ops.zig	1050	priv		pop
src/exec/array_builtin_ops.zig	1061	priv		rewriteReversedPair
src/exec/array_builtin_ops.zig	1081	priv		reverse
src/exec/array_builtin_ops.zig	1120	priv		sort
src/exec/array_builtin_ops.zig	1155	priv		lessThan
src/exec/array_builtin_ops.zig	1172	priv		rewriteSortedArray
src/exec/array_builtin_ops.zig	1182	priv		rewriteSortedArrayRooted
src/exec/array_builtin_ops.zig	1201	priv		concat
src/exec/array_builtin_ops.zig	1227	priv		concatAppend
src/exec/array_builtin_ops.zig	1255	priv		expectArrayIteratorTarget
src/exec/array_builtin_ops.zig	1261	priv		arrayIteratorTargetLength
src/exec/array_builtin_ops.zig	1268	priv		valuesEqual
src/exec/array_builtin_ops.zig	1286	priv		compareBigIntValues
src/exec/array_builtin_ops.zig	1299	priv		bigIntParts
src/exec/array_builtin_ops.zig	1322	priv		compareStringValues
src/exec/array_builtin_ops.zig	1327	priv		appendValueString
src/exec/array_ops.zig	94	priv		setValuePropertyOrThrow
src/exec/array_ops.zig	116	pub		popCatchMarker
src/exec/array_ops.zig	131	pub		arrayPrototypeFromGlobal
src/exec/array_ops.zig	141	pub		arrayIteratorPrototypeFromContext
src/exec/array_ops.zig	145	pub		isArrayMethodReceiver
src/exec/array_ops.zig	150	pub		pushFunctionClosure
src/exec/array_ops.zig	163	pub		arrayMethodFastCall
src/exec/array_ops.zig	220	pub		arrayPrototypeNativeRecord
src/exec/array_ops.zig	274	pub		buildCallSiteArray
src/exec/array_ops.zig	300	pub		aggregateErrorsIterableToArray
src/exec/array_ops.zig	369	pub		regExpLegacyNoCaptureSliceValue
src/exec/array_ops.zig	386	pub		throwRegExpAccessorTypeError
src/exec/array_ops.zig	397	pub	noinline	createRegExpIndicesArray
src/exec/array_ops.zig	419	pub		constructArrayBufferNativeRecord
src/exec/array_ops.zig	455	pub		typedArrayConstructVm
src/exec/array_ops.zig	506	pub		typedArrayConstructLengthVm
src/exec/array_ops.zig	520	pub		typedArrayConstructBufferVm
src/exec/array_ops.zig	550	pub		typedArrayConstructArrayLikeVm
src/exec/array_ops.zig	595	pub		typedArrayConstructArrayLikeOwnDataFast
src/exec/array_ops.zig	638	pub		typedArrayArrayLikeOwnDataFastPathUsable
src/exec/array_ops.zig	651	pub		typedArrayConstructorPrototypeVm
src/exec/array_ops.zig	668	pub		typedArrayConstructToIndex
src/exec/array_ops.zig	687	pub		arrayBufferConstructWithPrototype
src/exec/array_ops.zig	704	pub		arrayBufferMaxByteLengthOption
src/exec/array_ops.zig	720	pub		typedArrayConstructFromIterable
src/exec/array_ops.zig	819	pub		arrayBufferAccessor
src/exec/array_ops.zig	841	pub		sharedArrayBufferAccessor
src/exec/array_ops.zig	856	pub		arrayBufferIsView
src/exec/array_ops.zig	862	pub		arrayBufferPrototypeNativeRecord
src/exec/array_ops.zig	920	pub		arrayBufferSliceCall
src/exec/array_ops.zig	955	pub		arrayBufferSpeciesConstructor
src/exec/array_ops.zig	981	pub		arrayBufferSliceToImmutableCall
src/exec/array_ops.zig	997	pub		arrayBufferResizeCall
src/exec/array_ops.zig	1014	pub		sharedArrayBufferGrowCall
src/exec/array_ops.zig	1031	priv		arrayBufferLengthNumber
src/exec/array_ops.zig	1045	pub		arrayBufferTransferCall
src/exec/array_ops.zig	1052	pub		arrayBufferTransferToImmutableCall
src/exec/array_ops.zig	1059	pub		arrayBufferLengthArgument
src/exec/array_ops.zig	1065	pub		relativeSliceIndex
src/exec/array_ops.zig	1098	pub		typedArrayAccessor
src/exec/array_ops.zig	1123	pub		typedArrayNameFromKind
src/exec/array_ops.zig	1127	pub		typedArraySetCall
src/exec/array_ops.zig	1278	pub		typedArraySetElementValue
src/exec/array_ops.zig	1293	pub		addCollectionEntriesFromArray
src/exec/array_ops.zig	1316	pub		arrayAtCall
src/exec/array_ops.zig	1387	priv	inline	arrayIterationModeFromRecordId
src/exec/array_ops.zig	1402	priv	inline	arrayIterationModeIsFind
src/exec/array_ops.zig	1421	pub		arrayIterationCall
src/exec/array_ops.zig	1448	priv	noinline	arrayIterationModeCall
src/exec/array_ops.zig	1588	pub		typedArrayMapFilter
src/exec/array_ops.zig	1670	pub		typedArrayCreateWithLength
src/exec/array_ops.zig	1687	pub		arrayReduceCall
src/exec/array_ops.zig	1786	pub		arrayReduceRightSparseLarge
src/exec/array_ops.zig	1805	priv		lessThan
src/exec/array_ops.zig	1828	pub		arrayMethodTypedArrayLength
src/exec/array_ops.zig	1851	pub		typedArraySearchScan
src/exec/array_ops.zig	1984	priv		searchScanResult
src/exec/array_ops.zig	1989	priv		scanU8
src/exec/array_ops.zig	2003	priv		scanElem
src/exec/array_ops.zig	2020	priv		readFloat
src/exec/array_ops.zig	2026	priv		scanFloat16
src/exec/array_ops.zig	2031	priv		match
src/exec/array_ops.zig	2039	priv		match
src/exec/array_ops.zig	2063	priv		scanFloat
src/exec/array_ops.zig	2068	priv		match
src/exec/array_ops.zig	2092	priv		scanFloatPredicate
src/exec/array_ops.zig	2108	pub		arrayLastIndexSparseLarge
src/exec/array_ops.zig	2129	priv		lessThan
src/exec/array_ops.zig	2140	pub		arrayFirstIndexStart
src/exec/array_ops.zig	2159	pub		arrayLastIndexStart
src/exec/array_ops.zig	2179	pub		arraySliceCall
src/exec/array_ops.zig	2286	pub		typedArraySliceSubarrayCall
src/exec/array_ops.zig	2382	pub		typedArrayConstructorForObject
src/exec/array_ops.zig	2392	pub		typedArraySpeciesConstructorForObject
src/exec/array_ops.zig	2426	priv		fastDenseArraySplice
src/exec/array_ops.zig	2559	pub		arraySpliceCall
src/exec/array_ops.zig	2574	pub		arraySpliceCallImpl
src/exec/array_ops.zig	2696	pub		arrayCopyWithinCall
src/exec/array_ops.zig	2804	pub		arrayFillCall
src/exec/array_ops.zig	2904	pub		arrayPrototypeChainHasNoIndexedProperties
src/exec/array_ops.zig	2914	pub		arrayPushCall
src/exec/array_ops.zig	2936	pub	inline	tryFastArrayPush
src/exec/array_ops.zig	2955	pub		arrayPushCallImpl
src/exec/array_ops.zig	2998	pub		arrayPopCall
src/exec/array_ops.zig	3015	pub		arrayPopCallImpl
src/exec/array_ops.zig	3064	priv		fastDenseArrayPop
src/exec/array_ops.zig	3077	priv		fastEmptyArrayPop
src/exec/array_ops.zig	3086	pub		arrayShiftCall
src/exec/array_ops.zig	3130	priv		fastDenseArrayShift
src/exec/array_ops.zig	3158	priv		fastDenseArrayUnshift
src/exec/array_ops.zig	3214	pub		arrayUnshiftCall
src/exec/array_ops.zig	3270	pub		arrayReverseCall
src/exec/array_ops.zig	3375	pub		arrayUnshiftSparseLarge
src/exec/array_ops.zig	3396	priv		lessThan
src/exec/array_ops.zig	3416	pub	noinline	arrayMoveIndex
src/exec/array_ops.zig	3449	pub	noinline	arrayCopyPresentIndex
src/exec/array_ops.zig	3473	pub		ensureSettableForArrayBuiltin
src/exec/array_ops.zig	3487	pub		ensureLengthWritableForArrayBuiltin
src/exec/array_ops.zig	3494	pub		arrayRelativeIndex
src/exec/array_ops.zig	3502	pub		arrayRelativeIndexFromNumber
src/exec/array_ops.zig	3517	pub		toIntegerOrInfinityForArrayMethod
src/exec/array_ops.zig	3523	pub		arraySpeciesCreate
src/exec/array_ops.zig	3584	pub		arrayHasDefaultSpecies
src/exec/array_ops.zig	3615	pub		defaultArraySpeciesCreate
src/exec/array_ops.zig	3625	pub		arrayConstructorFromGlobal
src/exec/array_ops.zig	3630	pub		arraySpeciesOriginalIsArray
src/exec/array_ops.zig	3647	priv		arraySpeciesConstructorIsForeignIntrinsicArray
src/exec/array_ops.zig	3655	priv		arraySpeciesConstructorIsRealmIntrinsicArray
src/exec/array_ops.zig	3661	pub		arrayFromCall
src/exec/array_ops.zig	3774	priv		fromAsyncStateSet
src/exec/array_ops.zig	3780	priv		fromAsyncStateGet
src/exec/array_ops.zig	3786	priv		fromAsyncStateNumber
src/exec/array_ops.zig	3792	priv		fromAsyncGetMethod
src/exec/array_ops.zig	3817	pub		arrayFromAsyncCall
src/exec/array_ops.zig	3843	priv		fromAsyncStart
src/exec/array_ops.zig	3961	priv		fromAsyncAwait
src/exec/array_ops.zig	3978	priv		fromAsyncContinuation
src/exec/array_ops.zig	3991	pub		arrayFromAsyncContinuationCall
src/exec/array_ops.zig	4021	priv		fromAsyncResume
src/exec/array_ops.zig	4088	priv		fromAsyncOnNextResult
src/exec/array_ops.zig	4135	priv		fromAsyncAdvanceIterIndex
src/exec/array_ops.zig	4157	priv		fromAsyncIterStep
src/exec/array_ops.zig	4174	priv		fromAsyncArrayLikeStep
src/exec/array_ops.zig	4197	priv		fromAsyncDefineElement
src/exec/array_ops.zig	4216	priv		fromAsyncFinish
src/exec/array_ops.zig	4232	priv		fromAsyncReject
src/exec/array_ops.zig	4247	priv		fromAsyncCloseWithError
src/exec/array_ops.zig	4264	priv		fromAsyncCloseWithValue
src/exec/array_ops.zig	4291	pub		typedArrayFromStaticCall
src/exec/array_ops.zig	4336	pub		typedArrayFromIteratorValue
src/exec/array_ops.zig	4372	priv	noinline	fromArrayLikeSource
src/exec/array_ops.zig	4451	pub	inline	typedArrayFromArrayLikeSource
src/exec/array_ops.zig	4466	pub	inline	arrayFromArrayLike
src/exec/array_ops.zig	4481	pub		arrayFromIteratorLike
src/exec/array_ops.zig	4541	pub		arrayOfCall
src/exec/array_ops.zig	4580	pub		isArrayStaticRecord
src/exec/array_ops.zig	4585	pub		arrayPrototypeRecordId
src/exec/array_ops.zig	4615	pub		isArrayPrototypeRecord
src/exec/array_ops.zig	4619	pub		typedArrayOfStaticCall
src/exec/array_ops.zig	4639	priv		createArrayFactoryDataPropertyOrThrow
src/exec/array_ops.zig	4666	pub		createArrayDataOrTypedArrayElement
src/exec/array_ops.zig	4690	pub		typedArrayConstructorObject
src/exec/array_ops.zig	4696	pub		arrayMapCall
src/exec/array_ops.zig	4733	pub		freeEntry
src/exec/array_ops.zig	4746	priv		SortScratch
src/exec/array_ops.zig	4751	priv		acquire
src/exec/array_ops.zig	4756	priv		release
src/exec/array_ops.zig	4771	priv	inline	activate
src/exec/array_ops.zig	4781	priv		deactivate
src/exec/array_ops.zig	4793	pub		arraySortCall
src/exec/array_ops.zig	4954	pub		arraySortCompare
src/exec/array_ops.zig	5003	pub		stableArraySortEntries
src/exec/array_ops.zig	5087	pub		arrayByCopyCall
src/exec/array_ops.zig	5249	pub		typedArrayByCopyCall
src/exec/array_ops.zig	5321	pub		arrayFlatCall
